EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
778688,GEAUGA CO.,HUNTSBURG,09/20/2018,1323,Tornado, ,EF1,0,0,75000,0,OH,EST-5, ,130020,C,55,CLE,0,0,NWS Storm Survey, ,3.18,25,2,SSW,2,ENE,MDDLFLD GEAUGA CO AR,09/20/2018,1331,41.5017,-81.068,41.4599,-81.0422,"An EF0 tornado touched down in rural Geauga County approximately three miles north of Middlefield.  The initial touchdown occurred just east of the intersection of Burton Windsor and Durkee Roads in Huntsburg Township.  Trees and large limbs were snapped in the area.  The tornado then continued south southeast and briefly strengthened to EF1 intensity as it crossed State Route 528 south of Nauvoo Road.  A building under construction along State Route 528 was heavily damaged.  The tornado then quickly weakened to EF0 intensity and dissipated as it approached State Route 87 about a half mile east of State Route 528.  The tornado appeared to be on the ground intermittently with downed trees and snapped limbs the main damage indicator.  The tornado track was just over three miles in length and was no more than 25 yards in width.","A warm front lifted north across Ohio on September 20th ushering in unseasonably warm and humid weather.  Scattered thunderstorms developed along the front during the middle part of the afternoon.  A couple of thunderstorms became severe and one produced two tornadoes in Northeast Ohio.",297
778701,GEAUGA CO.,MIDDLEFIELD,09/20/2018,1331,Tornado, ,EF1,0,0,125000,0,OH,EST-5, ,130020,C,55,CLE,0,0,NWS Storm Survey, ,2.48,25,3,ENE,3,E,MDDLFLD GEAUGA CO AR,09/20/2018,1337,41.4814,-81.0206,41.4479,-81.0033,"An EF0 tornado touched down in rural Geauga County about three miles northeast of Middlefield.  The initial touchdown occurred just northeast of the intersection of Hayes and Nauvoo Roads in Middlefield Township.  The tornado continued south southeast for nearly two and a half miles before crossing into Trumbull County.  The tornado strengthened to EF1 intensity as it approached State Route 87.  Two mobile homes along State Route 87 just west of Bundysburg Road and the Trumbull County line were damaged.  One of the mobile homes was overturned and the second lost roofing and walls.  No injuries were reported.  The damage path appears to have been intermittent with numerous trees and limbs snapped.  The damage path in Geauga County was no more than 25 yards in width.  Upon exiting Geauga County, this tornado continued for another mile and a half in Trumbull County before dissipating.","A warm front lifted north across Ohio on September 20th ushering in unseasonably warm and humid weather.  Scattered thunderstorms developed along the front during the middle part of the afternoon.  A couple of thunderstorms became severe and one produced two tornadoes in Northeast Ohio.",298
778702,TRUMBULL CO.,MESOPOTAMIA,09/20/2018,1337,Tornado, ,EF1,0,0,20000,0,OH,EST-5, ,130020,C,155,CLE,0,0,NWS Storm Survey, ,1.63,25,2,W,1,NE,BUNDYSBURG,09/20/2018,1341,41.4479,-81.0033,41.4259,-80.9919,"An EF1 tornado crossed into Trumbull County from Geauga County.  This occurred in Mesopotamia Township along Bundysburg about three quarters of a mile south of State Route 87.  The tornado quickly weakened to EF0 intensity and continued south southeast for just over a mile and a half before dissipating as it approached Clark Road about a half mile east of Parkman Mesopotamia Road.  The damage path in Trumbull County was intermittent and consisted of mainly downed trees and limbs.  The damage path was no more than 25 yards in width.","A warm front lifted north across Ohio on September 20th ushering in unseasonably warm and humid weather.  Scattered thunderstorms developed along the front during the middle part of the afternoon.  A couple of thunderstorms became severe and one produced two tornadoes in Northeast Ohio.",299
776634,FRANKLIN CO.,HANFORD,09/26/2018,453,Tornado, ,EF1,0,0,750000,0,OH,EST-5, ,129617,C,49,ILN,0,0,NWS Storm Survey, ,3.73,150,2,WNW,1,E,BEXLEY,09/26/2018,457,39.9564,-82.9702,39.9712,-82.9025,"Damage evident of a weak tornado began in the Olde Towne neighborhood of Columbus. There were numerous large tree branches down or tree trunks snapped, along with a pickup truck that was briefly partially lifted off the ground. The pickup truck suffered damage to both passenger side tires as it was forced back down to the pavement. In the same area of Olde Towne, there was damage to power poles. Damage in this area was consistent with an EF0 strength tornado. Further down the damage path, several areas of tree damage occurred in the Bexley area. ||The most significant tornado damage occurred in the Mayfair neighborhood near East Broad Street and South James Road, and where the wind speeds are estimated to be the highest. Several homes in this neighborhood sustained roof, siding and shingle damage. There were numerous large trees uprooted or snapped, causing significant damage to homes, garages and vehicles. Additionally, 2 cinder block garages had their roofs completely lifted off, with 1 or 2 block walls completely collapsed. It was this damage that was consistent with wind speeds of about 90 mph. Damage in this neighborhood was consistent with low end EF1 tornado winds.||There was no evidence nor reports of damage further to the northeast of this area, so from here it appears the tornado lifted and dissipated.","Showers and thunderstorms moved east across the region ahead of a fast moving cold front.",300
782527,ATHENS CO.,KIMBERLY,10/28/2018,1710,Tornado, ,EF0,0,0,10000,0,OH,EST-5, ,130770,C,9,RLX,0,0,NWS Storm Survey, ,1.48,40,2,WSW,1,SSW,KIMBERLY,10/28/2018,1711,39.4155,-82.2582,39.4103,-82.2313,"A very weak tornado touched down near Nelsonville, along Cullison Road, where it lofted a trampoline into power lines and blew around some loose pieces of sheet metal. Additional damage occurred near the end of the path, along Kimberly Road. Here, several trees were uprooted or snapped, with one falling onto a house, penetrating the roof. The survey found all of the trees that fell were diseased or weakly rooted. Also in this area, a metal carport was tossed into the woods. The estimated maximum wind speed was 55 mph. A video of the tornado was taken near Cullison Road, showing a rotating funnel above the ground, with the trampoline and sheet metal being picked up and thrown as it passed over.","A quick moving low pressure system moved through the Great Lakes on the 28th, driving a cold front through the middle Ohio River Valley. This front helped kick off thunderstorms, which combined with strong mid level winds led to strong thunderstorms with hail, strong wind gusts and one weak tornado.",301
795219,TRUMBULL CO.,BAZETTA,01/08/2019,1020,Tornado, ,EF1,0,0,250000,0,OH,EST-5, ,132910,C,155,CLE,0,0,NWS Storm Survey, ,4.5,75,2,WSW,0,ENE,CORTLAND,01/08/2019,1026,41.3226,-80.8153,41.3303,-80.7285,"An EF-1 tornado touched down in the far northeast corner of Champion Township near the intersection of N Park Avenue and Airport Road NW. This tornado continued east along Everett Hull Road in Bazetta Township, where it brought down numerous trees and power lines, including near the Trumbull County Fairgrounds. The tornado emerged over Mosquito Creek Lake and continued moving east returning over land at Hillside Cemetery in Cortland. At the cemetery, a storage shed was destroyed, shingles were blown off a chapel roof, and 36 headstones were overturned. Dozens of trees and bushes were also knocked down and the cemetery did not reopen until mid-February 2019 due to storm damage. From Hillside Cemetery, the tornado continued east into Cortland where damage to buildings, vehicles, and trees was noted. The tornado lifted before it reached High Street (Ohio State Route 5). The tornado was on the ground for about 4.5 miles and had a maximum width of 75 yards.","A warm front moved through northern Ohio on the evening of January 7th, allowing for an unseasonably warm day on January 8th with temperatures reaching the mid 50s by mid-morning. This allowed for thunderstorms to develop over north central Ohio by daybreak on the 8th, which produced widespread hail over the Cleveland and Akron metro areas. These storms continued east into Trumbull County where a rare January tornado formed. This EF-1 tornado damaged portions of Bazetta Township and the city of Cortland and moved over Mosquito Creek Lake. This tornado is the first January tornado in northern Ohio since January 5, 1997, when an F1 tornado hit portions of Wayne County. A second round of showers and thunderstorms developed over the region ahead of a cold front on the afternoon of the 8th. Widespread hail was observed with these thunderstorms, including several reports of hail one inch or greater in diameter. A couple of thunderstorms produced some wind damage in the eastern suburbs of Cleveland.",302
797876,CLARK CO.,PITCHIN,02/07/2019,1517,Tornado, ,EF0,0,0,40000,0,OH,EST-5, ,133333,C,23,ILN,0,0,NWS Storm Survey, ,7.5,150,1,W,2,ENE,ROYAL,02/07/2019,1523,39.828,-83.7941,39.8898,-83.6732,"The first instance of damage was found along East Jackson Road,|where one tree was snapped. Damage continued along East Jackson|Road with an awning lifted off a house and lifted into a tree|behind the house. In addition, the gutter was pulled off the house|and was found lying over the roof. Approximately 200 yards to the|northeast of this damage, a barn was destroyed, with metal|roofing blown in multiple directions. Another larger barn lost a|wall due to wind damage.||Damage was also found to the northeast on Selma Pike where the|Pitchin Fire Department experienced minor roof damage exhibited by|numerous roof shingles blown off to the southeast of the|structure. An eyewitness at an adjacent residence stated he saw a|tornado cross over Selma Pike. Further northeast, damage was also|found along Old Springfield Road where two uprooted evergreen|trees were noted, and several large limbs had been tossed in|multiple directions.||On Limerick Road, one uprooted deciduous tree was observed. Then,|on East Pitchin Road between Ridge Road and Craig Road, a large|tree was snapped off.||Along Craig Road, a two story home lost multiple shingles, which|were found scattered across an adjacent field. In addition,|multiple second story soffit boards had been blown off. Further|down Craig Road, another residence had siding removed from the|storm and a large tree was blown down. Near where Craig Road|intersects with Old 70 Road, a barn was blown over, and metal|roofing was found scattered into neighboring property, including|one six foot piece found impaled into the siding of a house.||On Old 70 Road, multiple trees were blown down, and multiple roofing|shingles from a house were blown off. One of these shingles|was wedged into the window framing on the northeast-facing side of|the house. Along Fletcher Pike, a few trees were also observed to|be blown down.||The last damage seen along the track was on Newlove Road. Here, a|metal barn roof was lifted and thrown into an adjacent field. This|was the apparent end of the tornado.","Several waves of low pressure moved along a stalled front, bringing a prolonged period of heavy rain. An isolated tornado also occurred as a convective segment moved through.",303
802739,STARK CO.,BREWSTER,03/14/2019,1911,Tornado, ,EF0,0,0,100000,0,OH,EST-5, ,134084,C,151,CLE,0,0,NWS Storm Survey, ,8.7,50,1,N,1,W,PERRY HGTS,03/14/2019,1917,40.7349,-81.579,40.8014,-81.4427,"A NWS storm survey found an EF-0 tornado was on the ground for approximately 8.7 miles with estimated wind speeds up to 80 mph and a path width of 50 yards. Most of the damage associated with this tornado was uprooted trees and broken limbs, along with the occasional structure damage such as shingles and siding missing. The most significant structural damage occurred from at least 2 trees falling on houses.","A warm front moved north across the region on March 14th on the east side of an unusually strong low pressure system that tracked north and west of the region from the High Plains of Colorado to the central Great Lakes. A very strong wind field extended across the region on the 14th with extreme wind shear through the entire atmosphere. Initially during the morning hours, mild but dry conditions prevailed with temperatures from 50 to 60 degrees Fahrenheit with dew points in the 30s to lower 40s. During the afternoon temperatures rose to the 65 to 75 degree range and dew points followed. Convection developed over Indiana and southwest Ohio and gradually spread into the region during the evening. Strong to severe thunderstorms tracked from central Ohio into the eastern Ohio in the form of a QLCS with embedded bows and rotating elements. Within this line of convection, two EF-0 tornadoes developed over Stark County, Ohio. Thunderstorm wind damage was also noted in other parts of Stark County and into adjacent Holmes County, Ohio.",304
802740,STARK CO.,MIDDLE BRANCH,03/14/2019,1923,Tornado, ,EF0,0,0,100000,0,OH,EST-5, ,134084,C,151,CLE,0,0,NWS Storm Survey, ,1.6,100,1,SE,2,E,MIDDLE BRANCH,03/14/2019,1926,40.87,-81.31,40.8826,-81.2842,"A NWS storm survey found an EF-0 tornado was on the ground for approximately 1.6 miles and had estimated wind speeds up to 85 mph and a path width of 100 yards. There was considerable tree damage, including uprooted trees and snapped limbs, along Easton Street and Pilot Knob Ave. In this area, there were several structures with minor damage to them, including missing shingles and siding. The most significant structural damage included a garage shifted off of its foundation and damaged barn doors.","A warm front moved north across the region on March 14th on the east side of an unusually strong low pressure system that tracked north and west of the region from the High Plains of Colorado to the central Great Lakes. A very strong wind field extended across the region on the 14th with extreme wind shear through the entire atmosphere. Initially during the morning hours, mild but dry conditions prevailed with temperatures from 50 to 60 degrees Fahrenheit with dew points in the 30s to lower 40s. During the afternoon temperatures rose to the 65 to 75 degree range and dew points followed. Convection developed over Indiana and southwest Ohio and gradually spread into the region during the evening. Strong to severe thunderstorms tracked from central Ohio into the eastern Ohio in the form of a QLCS with embedded bows and rotating elements. Within this line of convection, two EF-0 tornadoes developed over Stark County, Ohio. Thunderstorm wind damage was also noted in other parts of Stark County and into adjacent Holmes County, Ohio.",305
807391,CLARK CO.,ROYAL,04/12/2019,732,Tornado, ,EF0,0,0,15000,0,OH,EST-5, ,134743,C,23,ILN,0,0,NWS Storm Survey, ,0.75,25,2,SE,3,ESE,ROYAL,04/12/2019,733,39.8601,-83.6669,39.8649,-83.6543,"The tornado touched down on the south side of South Charleston Pike and caused damage to grain bins. Damage was fairly minimal. There was evidence of stronger wind damage in the 75 mph range, as a barn on the north side of South Charleston Pike was destroyed with debris from the barn carried over 1200 feet. Debris pattern strewn downstream in the east-northeast direction was indicative of tornadic circulation.","A line of thunderstorms moved east through the region ahead of an advancing cold front.",306
807395,CLARK CO.,PLATTSBURG,04/12/2019,734,Tornado, ,EFU,0,0,0,0,OH,EST-5, ,134743,C,23,ILN,0,0,NWS Storm Survey, ,0.96,25,1,NW,0,W,SOUTH VIENNA,04/12/2019,736,39.9074,-83.6299,39.9198,-83.6219,"A tornado was observed by eyewitnesses and caught on video. It stayed over open fields and caused no damage.","A line of thunderstorms moved east through the region ahead of an advancing cold front.",307
808530,CLARK CO.,EAGLE CITY,04/14/2019,1412,Tornado, ,EF0,0,0,45000,0,OH,EST-5, ,134815,C,23,ILN,0,0,NWS Storm Survey, ,2.68,80,2,WSW,1,ENE,EAGLE CITY,04/14/2019,1415,39.9602,-83.8561,39.9771,-83.8105,"The tornado first touched down on Fox Hollow Road in German Township, where a few large trees were knocked down or snapped, and several sections of fencing were blown down.||Damage was then observed at a mobile home park on Upper Valley Pike. Roof and awning damage was noted at several homes. One unoccupied home had its roof removed entirely, and the roof was found lofted over a stand of trees into a field about 150 feet to the north. Insulation from the home was also noted to be scattered in the trees high off the ground. Winds at this location were estimated to be as high as 70 MPH.||Further to the east, two semi trailers were blown over near an industrial facility on Baker Road. Just north of this facility, a large tree was uprooted.||Within the city limits of Springfield, one tree was snapped along US Route 68. A few soccer nets were blown over at the Eagle City Soccer Complex, and an outbuilding at the complex sustained minor damage. This was the last known location in which damage could be determined to be caused by the tornado.","Thunderstorms developed ahead of a strong low pressure system that was approaching the area.",308
811340,RICHLAND CO.,VERNON JCT,04/14/2019,1542,Tornado, ,EF2,0,5,500000,0,OH,EST-5, ,134696,C,139,CLE,0,0,NWS Storm Survey, ,17,800,1,SW,3,NNE,ADARIO,04/14/2019,1600,40.8388,-82.6946,40.9713,-82.4237,"A long track tornado began about 3 miles southwest of Shelby around 442 PM then tracked northeast to about 5 miles north of Olivesburg. EF 1 damage was seen along much of its 17 mile track.  The most significant damage was located on the southeast and east side of Shelby from near the Chevy Dealership along State Route 39 northeastward to State Route 96 where a home was significantly damaged. This is where the EF 2 damage was observed and the tornado reached its maximum width of 1/2 mile. One vehicle was tossed 100 feet into the air with 2 people inside. The vehicle rolled multiple times before coming to a stop. Both persons inside the vehicle were luckily unharmed.","A warm front lifted northward across the region during the afternoon of April 14th. A strong area of low pressure moved from southwest Ohio through north central Ohio during the afternoon. The atmosphere quickly became unstable with plenty of shear and modest instability for severe storms including supercells. A tornado watch was in effect for most of northern Ohio. A strong tornado touched down across Richland County and hit the town of Shelby.",309
811341,STARK CO.,CANAL FULTON,04/14/2019,1615,Tornado, ,EF0,0,0,50000,0,OH,EST-5, ,134696,C,151,CLE,0,0,Emergency Manager, ,3,50,2,E,3,WSW,AULTMAN,04/14/2019,1617,40.88,-81.57,40.9099,-81.5257,"An EF-0 tornado touched down at 5:15 PM two miles southeast of Canal Fulton and produced tree top damage. The tornado tracked about 1.5 miles northeast and nearly destroyed a small outbuilding along Strausser Street.  The tornado tracked further northeast and produced manly tree-top damage before dissipating just south of the Nimisila Reservoir in Summit County.  The damage path was about 3.6 miles in total.","A warm front lifted northward across the region during the afternoon of April 14th. A strong area of low pressure moved from southwest Ohio through north central Ohio during the afternoon. The atmosphere quickly became unstable with plenty of shear and modest instability for severe storms including supercells. A tornado watch was in effect for most of northern Ohio. A strong tornado touched down across Richland County and hit the town of Shelby.",310
811342,SUMMIT CO.,COMET,04/14/2019,1617,Tornado, ,EF0,0,0,10000,0,OH,EST-5, ,134696,C,153,CLE,0,0,Emergency Manager, ,0.6,50,1,SSE,1,ESE,COMET,04/14/2019,1618,40.9099,-81.5257,40.9173,-81.5194,"An EF-0 tornado started in Stark County and tracked into Summit County. The tornado tracked northeast and produced manly tree-top damage before dissipating just south of the Nimisila Reservoir.  The damage path was about 3.6 miles in total from Stark County into Summit County.","A warm front lifted northward across the region during the afternoon of April 14th. A strong area of low pressure moved from southwest Ohio through north central Ohio during the afternoon. The atmosphere quickly became unstable with plenty of shear and modest instability for severe storms including supercells. A tornado watch was in effect for most of northern Ohio. A strong tornado touched down across Richland County and hit the town of Shelby.",311
817442,TUSCARAWAS CO.,WINFIELD,04/14/2019,1649,Tornado, ,EF0,0,0,0,0,OH,EST-5, ,136220,C,157,PBZ,0,0,NWS Storm Survey, ,0.5,75,3,S,3,S,WINFIELD,04/14/2019,1650,40.504,-81.551,40.506,-81.542,"A storm survey confirmed a EF0 tornado in the 1400 block off of Gasser Road near Dover, Ohio. The tornado blew apart a 100 year old barn and displaced several items|that were in it. Several large branches from adjacent hardwood trees fell down as well. The tornado lifted up just after it crossed Gasser Road NW.  The estimated maximum wind speed was 85 MPH.","Strong low pressure emerged from the Lower Mississippi Valley and rode up the Ohio Valley on April 14th. Destablization was able to occur as a dry slot formed behind morning rain, with CAPE building up to around 1500 J/kg.  Also, 70-80 knots of effective bulk shear was able to organize convective updrafts and allow for some storm rotation.  Convection quickly organized into a linear structure ahead of a cold front as it crossed southeast Ohio during the late afternoon, reaching the PA/OH border around 7:00 PM and reaching the Laurel Highlands by 10:00 PM.||For this event, the tornado risk was perceived to be relatively high, with the Storm Prediction Center forecasting numeric probabilities in the vicinity of the Ohio River that were of an unusually high level.  One brief touchdown of and EF0 tornado was recorded in Tuscarawas County.  Otherwise, straight-line wind damage was the primary impact, with a few reports of large hail as well.",312
810250,DARKE CO.,NASHVILLE,04/25/2019,2107,Tornado, ,EF0,0,0,9000,0,OH,EST-5, ,135163,C,37,ILN,0,0,NWS Storm Survey, ,0.99,80,1,WSW,1,WNW,NASHVILLE,04/25/2019,2109,40.0945,-84.7771,40.1067,-84.7673,"The tornado first touched down at a residence just northwest of the intersection of Greenville-Nashville Road and Hillgrove-Southern Road. A wood and siding covering over the south-facing porch was lifted over the house and strewn for approximately 150 yards to the northeast. Roof damage also occurred, most likely resulting from the debris coming into contact with the roof. No debris spatter was observed on the opposite side of the house, but the debris remained confined to a narrow path approximately 75 yards wide. The uplift and convergence of the wood and siding porch debris was deemed consistent with damage caused by a 70 mph EF0 tornado. ||The tornado then appeared to lift, before causing very minor tree damage along Hillgrove-Southern Road between Greenville-Nashville Road and State Route 502. This damage was likely caused by low-end EF0 winds of no more than 65 mph.||The tornado then lifted again, with evidence of an additional touchdown just east of the State Route 502 and Hillgrove-Southern Road intersection. Two locust trees approximately 18 inches in diameter were snapped, and one pine tree approximately 30 feet tall was uprooted. Minor roof damage also occurred on the nearby house and outbuildings. The locust trees were not completely solid, with some rot in the center of both trees. This damage was deemed consistent with 65-70 mph winds of an EF0 tornado.","A strong upper level system brought abundant moisture into the region, which combined with a cold front to bring heavy rain and flooding along with strong thunderstorms.",313
816258,PREBLE CO.,NEW HOPE,05/19/2019,1939,Tornado, ,EF1,0,0,250000,0,OH,EST-5, ,136026,C,135,ILN,0,0,NWS Storm Survey, ,4.41,150,2,SSE,3,N,EATON,05/19/2019,1946,39.7529,-84.7042,39.7868,-84.6339,"The beginning of the observed damage was at a property on the east side of Toby Road. Numerous trees were snapped or uprooted at this location, with facade damage to a house, likely caused at least in part by impact from the falling trees. Minor tree damage was also observed northeast of this location along Miller Williams Road.||Extensive tree damage was noted at a property on Washington Jackson Road, about a half mile west of U.S. 35. The most significant structural damage at this location was the complete removal of the west-facing portion of the roof over the smaller section of the house. There was also significant damage to siding on the east-facing side of the same house, with mud and dirt splatter noted against the south and east facing walls. Significant shingle loss was also noted on the roof of the larger section of the house. Further to the northeast, one power pole was downed on U.S. 35.||Damage at a property on Eaton New Hope Road was among the more significant observed from this tornado. A barn was heavily damaged, with the collapse of the western side of the structure, including a masonry wall. Much of the material from this section of the barn was carried northeast, with a large amount of sheet metal carried over 600 feet in distance, and a few pieces of sheet metal carried as far as 2000 feet away. Tree damage was extensive at this property as well. At the next property to the northeast, a house suffered siding loss on multiple sides, with a few trees and large limbs also snapped.||A few trees were downed along both sides of Eaton Gettysburg Road, about a half mile north of the intersection with Eaton New Hope Road. The end of the observed damage was to several trees to the east of the intersection of U.S. 127 and State Route 726.||Based on the damage to the home on Washington Jackson Road and to the barn on Eaton New Hope Road, an EF1 rating was assigned, with an estimated maximum wind speed of 90 mph.","Scattered thunderstorms moved through the area in association with an upper level disturbance.",314
816285,PREBLE CO.,NEW LEXINGTON,05/19/2019,1950,Tornado, ,EF0,0,0,300000,0,OH,EST-5, ,136026,C,135,ILN,0,0,NWS Storm Survey, ,3.64,120,1,SW,3,E,NEW LEXINGTON,05/19/2019,1956,39.7349,-84.545,39.7556,-84.482,"The beginning of the observed damage was at the northeast corner of Leon Drive, where one tree was downed. Damage became more significant in a park on Dorsey Akers Drive, where numerous large trees were completely uprooted. Minor damage was observed in a residential area in the southeast quadrant of West Alexandria, with a few trees downed and one outbuilding losing a portion of its roof.||Damage was more significant at an industrial facility just south of U.S. 35 on the east side of West Alexandria. An old masonry building suffered partial roof loss and the collapse of most of the east-facing wall. Numerous trees were also downed at this property, with minor roofing and facade damage to a modern industrial building, and a dumpster was lofted and moved about 100 feet to the north of its original location.||On the north side of U.S. 35 near Twin Creek, tree damage was observed at a private residence, with a very large and very old oak tree snapped low on its 3 to 4 foot diameter trunk. Several other residential properties on the north side of U.S. 35 had minor structural and tree damage and one outbuilding of poor construction, about 1400 feet west of Jordan Road, was completely demolished. Sheet metal from this outbuilding was carried at least a half mile downstream. Tree damage was noted along Jordan Road and Preble County Line Road, with several large trees uprooted. A residence on the west side of Preble County Line Road suffered the loss of a porch overhang and an ornamental column near the front entry. Near this location, the tornado crossed into into Montgomery County. The tornado continued to move northeast across western Montgomery County before dissipating about 3 miles south of Brookville at 2001EST .","Scattered thunderstorms moved through the area in association with an upper level disturbance.",315
816302,MONTGOMERY CO.,KREITZER CORNER,05/19/2019,1956,Tornado, ,EF1,0,0,250000,0,OH,EST-5, ,136026,C,113,ILN,0,0,NWS Storm Survey, ,3.96,120,3,WSW,1,ENE,KREITZER CORNER,05/19/2019,2001,39.7556,-84.482,39.7774,-84.4131,"The tornado first touched down in eastern Preble County at 1950EST about 1 mile southwest of West Alexandria. The tornado move northeast and crossed into Montgomery County at 1956EST along Preble County Line Road, about 1/4 mile south of Old Dayton Road. ||Two properties on the southwest corner of the intersection of Sheep Road and Old Dayton Road had damage that was observed to be among the more significant caused by this tornado. At the Old Dayton Road property, a barn had half of its roof completely removed, with failure to the doors and damage to the walls. A thick metal fence surrounding a pool was also blown over and several large trees were downed. At the Sheep Road property, wooden fencing was blown down from the north and from the east, with some damage to the roof of a house, including a small section of roof removal. The street sign at the corner of Old Dayton Road and Sheep Road was blown approximately 500 feet into the field to the northeast. A third property on the north side of Old Dayton Road had shingle damage to the roof of a home, in addition to extensive tree damage.||On North Sulfur Springs Road, two properties suffered extensive tree damage. A property on the east side of the road also had two outbuildings damaged, with one suffering the loss of some roofing material and the other having a section of the main door flipped and bent over the top of the roof. Further east, a few trees were damaged at a residence on the east side of Crawford Road.||Several properties along Little Richmond Road, near and east of Johnsville-Brookville Road, were also affected by tree damage. One property just south of Little Richmond Road had a large swing set moved into an adjacent yard by the tornado. The end of the observed damage was to several trees along a tree line about 1000 feet north of Little Richmond Road.","Scattered thunderstorms moved through the area in association with an upper level disturbance.",316
816311,MONTGOMERY CO.,JOHNSON,05/19/2019,2022,Tornado, ,EF1,0,0,150000,0,OH,EST-5, ,136026,C,113,ILN,0,0,NWS Storm Survey, ,0.97,150,1,E,2,ESE,TAYLORSVILLE,05/19/2019,2024,39.8509,-84.1497,39.8636,-84.1417,"Damage from the tornado was largely confined to a suburban residential area to the southwest of the intersection of Taylorsville Road and State Route 202 (Troy Pike). ||The beginning of the observed damage was in a wooded area to the west and southwest of Lincrest Place. Damage became more widespread to the north-northeast of this location, with the most concentrated area of damage observed along Dial Drive between Wildview Drive and Longford Road. Additional damage occurred along several other roads in this area, including Pineview Drive, Pathview Drive, and Bluffview Drive. Throughout this neighborhood, extensive tree damage was observed, with hardwood trees both uprooted and snapped. The density of tree damage in this area was significant. The direction of tree fall was also noteworthy. Although the tornado was moving toward the north-northeast, most of the trees fell from southeast to northwest, with other trees falling in a variety of directions. Based on the amount and severity of tree damage, an EF1 rating was assigned, with an estimated maximum wind speed of 95 mph.||Structural damage was generally limited in severity but widespread in scope, with nearly every home through the middle of the damage path suffering minor roofing or siding damage. One home on Dial Drive had a porch awning lifted and blown to the west, from the rear of the house to the road in front.||The end of the observed damage was just north of Taylorsville Road, where a few trees were damaged in a small wooded area adjacent to a commercial building.","Scattered thunderstorms moved through the area in association with an upper level disturbance.",317
824267,CARROLL CO.,CARROLLTON,05/25/2019,1742,Tornado, ,EF1,0,0,60000,0,OH,EST-5, ,136952,C,19,PBZ,0,0,NWS Storm Survey, ,0.54,50,1,NW,0,NNE,CARROLLTON,05/25/2019,1743,40.58,-81.09,40.5754,-81.0758,"The National Weather Service in Pittsburgh has confirmed an EF1 tornado in the city of Carrollton on Saturday afternoon May 25th.|||The tornado touched down in a wooded area off of Crest |Street then lifted briefly across Canton Road NW before tearing the top of a |large hardwood tree behind the McDonald's. The worst of the damage |was an overturned single wide mobile home. There were shingles off |several other mobile homes within the mobile home park. A metal shed |was also destroyed. Intermittent touchdowns continued causing minor |damage and shingles off the roofs of a few homes along N Lisbon |Street. Numerous hardwood trees behind the aforementioned street |were snapped mid way up in a ravine.","A warm front lifted northeast across Pennsylvania, just ahead of a line of convection. Dewpoints in the mid 60s to near 70 spread eastward with time and increased in coverage. Strong heating and destabilization occurred in strong deep layer west/southwestly flow. Low-level lapse rates steepened, and 30-40 knot southwest winds around 700mb increased support for damaging thunderstorm wind gusts. Vertical shear supported rotating updrafts and a few supercell structures.",318
818111,DARKE CO.,GLEN KARN,05/27/2019,2048,Tornado, ,EF1,0,0,100000,0,OH,EST-5, ,136052,C,37,ILN,0,0,NWS Storm Survey, ,1.42,100,2,SSW,2,S,HOLLANSBURG,05/27/2019,2050,39.9705,-84.8105,39.9721,-84.7838,"The tornado initially touched down just inside the Ohio state line in southwest Darke County, about 2 miles south of the village of Hollansburg. Damage began as downed trees along with a barn roof and walls that were lifted and carried about 200 yards downwind on Hollansburg-Richmond Road. There was evidence of a convergent debris pattern and some evidence of back splatter, indicative of a tornado. The tornado continued over open fields until it destroyed another barn, just south of Moore Road, completely removing the roof and roof joists and collapsing exterior walls. There was also siding and awning damage to the home, as well as a large uprooted tree. The damage in this area was consistent with EF1 winds of 90 mph. ||The tornado continued to Payne Road, resulting in some roof and siding damage to a barn, more indicative of EF0 damage.","Thunderstorms developed during the evening hours along a warm front lifting slowly north across the region. Many of the thunderstorms produced tornadoes, including a few strong to violent tornadoes.",319
